,Convocatoria,Provincia,Municipio,Censo,Abstención,tam,AA,Ciudadanos,IU-SUMAR,Otro,PA,PARTIDOS LOCALES,PODEMOS,PP,PSOE,VOX
274,1982,Granada,DEHESAS DE GUADIX,483,226,Pequeña,0,0,31,0,3,2,0,62,150,9
275,1982,Granada,DEIFONTES,1587,236,Pequeña,0,0,643,0,14,0,0,229,413,52
276,1982,Granada,DIEZMA,723,241,Pequeña,0,0,11,0,3,0,0,124,234,110
277,1982,Granada,DILAR,986,364,Pequeña,0,0,18,0,15,9,0,123,425,32
278,1982,Granada,DOLAR,643,176,Pequeña,0,0,18,0,8,0,0,126,310,5
279,1982,Granada,DUDAR,188,47,Pequeña,0,0,9,0,10,1,0,49,69,3
280,1982,Granada,DURCAL,3598,1144,Pequeña,0,0,258,0,128,8,0,653,1378,29
281,1982,Granada,ESCUZAR,823,313,Pequeña,0,0,30,0,6,0,0,176,285,13
282,1982,Granada,El Pinar,1115,450,Pequeña,0,0,12,0,21,6,0,265,348,13
283,1982,Granada,El Valle,1210,398,Pequeña,0,0,32,0,30,3,0,292,432,23
284,1982,Granada,FERREIRA,398,153,Pequeña,0,0,1,0,49,0,0,146,23,26
285,1982,Granada,FONELAS,1003,444,Pequeña,0,0,60,0,5,2,0,147,333,12
286,1982,Granada,FREILA,982,412,Pequeña,0,0,21,0,2,1,0,337,196,13
287,1982,Granada,FUENTEVAQUEROS,2466,399,Pequeña,0,0,559,0,10,3,0,265,1201,29
288,1982,Granada,GABIAS (LAS),3404,896,Pequeña,0,0,113,0,125,11,0,569,1657,33
289,1982,Granada,GALERA,1807,988,Pequeña,0,0,12,0,13,3,0,344,430,17
290,1982,Granada,GOBERNADOR,385,124,Pequeña,0,0,18,0,1,1,0,147,90,4
291,1982,Granada,GOJAR,1192,291,Pequeña,0,0,58,0,10,3,0,264,515,51
292,1982,Granada,GOR,1212,589,Pequeña,0,0,14,0,33,3,0,259,307,7
293,1982,Granada,GORAFE,617,297,Pequeña,0,0,2,0,0,0,0,101,217,0
294,1982,Granada,GRANADA,170924,52593,Grande,0,0,5668,0,4175,1007,0,41705,62695,3081
295,1982,Granada,GUADAHORTUNA,1640,424,Pequeña,0,0,374,0,5,1,0,365,450,21
296,1982,Granada,GUADIX,13727,5592,Pequeña,0,0,424,0,416,30,0,2707,4209,349
297,1982,Granada,GUAJARES (LOS),1210,385,Pequeña,0,0,43,0,3,50,0,413,266,50
298,1982,Granada,GUALCHOS,1949,683,Pequeña,0,0,40,0,27,3,0,521,646,29
299,1982,Granada,GUEJAR SIERRA,2170,1084,Pequeña,0,0,49,0,15,16,0,480,467,59
300,1982,Granada,GUEVEJAR,724,126,Pequeña,0,0,6,0,12,4,0,150,373,53
301,1982,Granada,HUELAGO,563,200,Pequeña,0,0,4,0,5,0,0,99,214,41
302,1982,Granada,HUENEJA,1448,670,Pequeña,0,0,15,0,23,6,0,446,262,26
303,1982,Granada,HUESCAR,6898,3637,Pequeña,0,0,110,0,91,4,0,1261,1672,123
304,1982,Granada,HUETOR SANTILLAN,920,316,Pequeña,0,0,61,0,24,11,0,195,288,25
305,1982,Granada,HUETOR TAJAR,4777,1040,Pequeña,0,0,1308,0,27,4,0,1239,1026,133
306,1982,Granada,HUETOR VEGA,3035,967,Pequeña,0,0,94,0,63,38,0,399,1421,53
307,1982,Granada,ILLORA,6990,1851,Pequeña,0,0,1132,0,91,26,0,1482,2295,113
308,1982,Granada,ITRABO,960,300,Pequeña,0,0,13,0,6,0,0,336,289,16
309,1982,Granada,IZNALLOZ,4550,1134,Pequeña,0,0,1053,0,26,7,0,646,1634,50
310,1982,Granada,JAYENA,1099,529,Pequeña,0,0,3,0,6,0,0,83,364,114
311,1982,Granada,JEREZ DEL MARQUESADO,1191,424,Pequeña,0,0,15,0,36,0,0,312,397,7
312,1982,Granada,JETE,485,127,Pequeña,0,0,1,0,6,1,0,265,84,1
313,1982,Granada,JUN,579,123,Pequeña,0,0,20,0,13,4,0,90,325,4
314,1982,Granada,JUVILES,182,112,Pequeña,0,0,2,0,1,0,0,44,23,0
315,1982,Granada,LACHAR,1318,279,Pequeña,0,0,206,0,5,2,0,221,577,28
316,1982,Granada,LANJARON,2913,976,Pequeña,0,0,63,0,68,58,0,891,835,22
317,1982,Granada,LANTEIRA,631,210,Pequeña,0,0,10,0,15,2,0,220,172,2
318,1982,Granada,LECRIN,2006,612,Pequeña,0,0,53,0,56,29,0,498,742,16
319,1982,Granada,LENTEGI,278,137,Pequeña,0,0,3,0,0,0,0,47,91,0
320,1982,Granada,LOBRAS,221,97,Pequeña,0,0,0,0,2,0,0,98,22,2
321,1982,Granada,LOJA,13753,4349,Pequeña,0,0,381,0,182,49,0,3185,5431,176
322,1982,Granada,LUGROS,443,164,Pequeña,0,0,4,0,2,1,0,77,185,10
323,1982,Granada,LUJAR,505,196,Pequeña,0,0,12,0,6,1,0,219,71,0
324,1982,Granada,La Mala,1029,263,Pequeña,0,0,430,0,51,1,0,36,219,29
325,1982,Granada,La Peza,1237,591,Pequeña,0,0,10,0,21,1,0,319,261,34
326,1982,Granada,La Zubia,4239,1229,Pequeña,0,0,232,0,99,22,0,730,1893,34
327,1982,Granada,MARACENA,6485,1295,Pequeña,0,0,1772,0,132,86,0,891,2253,56
328,1982,Granada,MARCHAL,398,155,Pequeña,0,0,3,0,1,1,0,151,87,0
329,1982,Granada,MOCLIN,3724,1049,Pequeña,0,0,517,0,73,21,0,414,1627,23
330,1982,Granada,MOLVIZAR,1677,630,Pequeña,0,0,19,0,21,2,0,441,490,74
331,1982,Granada,MONACHIL,2368,785,Pequeña,0,0,405,0,64,24,0,311,753,26
332,1982,Granada,MONTEFRIO,5920,2025,Pequeña,0,0,529,0,75,10,0,1253,1759,269
333,1982,Granada,MONTEJICAR,2045,608,Pequeña,0,0,243,0,9,2,0,461,710,12
334,1982,Granada,MONTILLANA,995,327,Pequeña,0,0,20,0,31,1,0,245,365,6
335,1982,Granada,MORALEDA DE ZAFAYONA,1623,372,Pequeña,0,0,399,0,6,30,0,215,548,53
336,1982,Granada,MORELABOR,861,194,Pequeña,0,0,16,0,1,7,0,227,387,29
337,1982,Granada,MOTRIL,26199,8159,Pequeña,0,0,1102,0,369,51,0,4425,11880,213
338,1982,Granada,MURTAS,1012,449,Pequeña,0,0,38,0,3,0,0,349,151,22
339,1982,Granada,NEVADA,1309,468,Pequeña,0,0,107,0,57,1,0,312,362,2
340,1982,Granada,NIGUELAS,1018,384,Pequeña,0,0,35,0,37,5,0,145,412,0
341,1982,Granada,NIVAR,283,55,Pequeña,0,0,15,0,11,2,0,94,104,2
342,1982,Granada,OGIJARES,1586,401,Pequeña,0,0,115,0,32,2,0,302,686,48
343,1982,Granada,ORCE,1490,723,Pequeña,0,0,31,0,24,1,0,295,404,12
344,1982,Granada,ORGIVA,3613,1494,Pequeña,0,0,75,0,54,87,0,747,1147,9
345,1982,Granada,OTIVAR,880,279,Pequeña,0,0,17,0,12,3,0,279,285,5
346,1982,Granada,OTURA,1431,435,Pequeña,0,0,51,0,70,13,0,294,537,31
347,1982,Granada,PADUL,4123,1321,Pequeña,0,0,460,0,82,17,0,969,1243,31
348,1982,Granada,PAMPANEIRA,417,238,Pequeña,0,0,4,0,1,0,0,110,62,2
349,1982,Granada,PEDRO MARTINEZ,1613,620,Pequeña,0,0,70,0,17,0,0,203,692,11
350,1982,Granada,PELIGROS,2959,577,Pequeña,0,0,704,0,41,37,0,421,1158,21
351,1982,Granada,PINOS GENIL,540,89,Pequeña,0,0,7,0,11,2,0,131,292,8
352,1982,Granada,PINOS PUENTE,8564,1695,Pequeña,0,0,2079,0,136,43,0,1294,3226,91
353,1982,Granada,PIÑAR,1131,243,Pequeña,0,0,315,0,9,1,0,157,380,26
354,1982,Granada,POLICAR,188,65,Pequeña,0,0,3,0,0,0,0,56,60,4
355,1982,Granada,POLOPOS,1010,341,Pequeña,0,0,9,0,18,11,0,261,362,8
356,1982,Granada,PORTUGOS,376,162,Pequeña,0,0,8,0,4,1,0,113,87,1
357,1982,Granada,PUEBLA DE DON FADRIQUE,3015,1247,Pequeña,0,0,37,0,36,3,0,904,756,32
358,1982,Granada,PULIANAS,1385,301,Pequeña,0,0,100,0,42,9,0,179,708,46
359,1982,Granada,PURULLENA,1730,603,Pequeña,0,0,79,0,21,16,0,418,562,31
360,1982,Granada,QUENTAR,811,274,Pequeña,0,0,17,0,22,5,0,247,220,26
361,1982,Granada,RUBITE,456,250,Pequeña,0,0,1,0,2,1,0,72,127,3
362,1982,Granada,SALAR,1990,375,Pequeña,0,0,531,0,0,4,0,433,622,25
363,1982,Granada,SALOBREÑA,5385,1453,Pequeña,0,0,550,0,63,17,0,780,2343,179
364,1982,Granada,SANTA CRUZ DEL COMERCIO,435,165,Pequeña,0,0,27,0,3,0,0,109,130,1
365,1982,Granada,SANTA FE,7495,2100,Pequeña,0,0,211,0,108,23,0,1364,3668,21
366,1982,Granada,SOPORTUJAR,244,110,Pequeña,0,0,6,0,3,0,0,78,47,0
367,1982,Granada,SORVILAN,739,426,Pequeña,0,0,8,0,6,2,0,120,166,11
368,1982,Granada,TORRE CARDELA,1156,393,Pequeña,0,0,11,0,5,0,0,319,415,13
369,1982,Granada,TORVIZCON,1055,596,Pequeña,0,0,34,0,8,1,0,208,202,6
370,1982,Granada,TREVELEZ,648,285,Pequeña,0,0,30,0,10,0,0,120,201,2
371,1982,Granada,TURON,524,311,Pequeña,0,0,5,0,4,0,0,162,41,1
372,1982,Granada,UGIJAR,2259,1045,Pequeña,0,0,30,0,33,2,0,532,591,26
373,1982,Granada,VALLE DEL ZALABI,1777,651,Pequeña,0,0,7,0,33,2,0,538,534,12
374,1982,Granada,VALOR,939,387,Pequeña,0,0,15,0,6,0,0,294,235,2
375,1982,Granada,VEGAS DEL GENIL,1878,613,Pequeña,0,0,103,0,36,32,0,379,669,46
376,1982,Granada,VELEZ BENAUDALLA,1846,424,Pequeña,0,0,187,0,4,47,0,467,655,62
377,1982,Granada,VENTAS DE HUELMA,579,179,Pequeña,0,0,65,0,11,0,0,144,141,39
378,1982,Granada,VILLAMENA,799,329,Pequeña,0,0,15,0,12,4,0,131,294,14
379,1982,Granada,VILLANUEVA DE LAS TORRES,670,212,Pequeña,0,0,9,0,3,0,0,105,339,2
380,1982,Granada,VILLANUEVA MESIA,1189,260,Pequeña,0,0,50,0,11,2,0,436,426,4
381,1982,Granada,VIZNAR,506,179,Pequeña,0,0,5,0,14,4,0,129,170,5
382,1982,Granada,ZAFARRAYA,1565,300,Pequeña,0,0,533,0,7,6,0,272,392,55
383,1982,Granada,ZUJAR,4118,1588,Pequeña,0,0,181,0,67,6,0,779,1484,13
384,1982,Huelva,ALAJAR,741,323,Pequeña,0,0,16,5,9,0,0,211,175,2
385,1982,Huelva,ALJARAQUE,3030,1298,Pequeña,0,0,35,12,82,0,0,678,902,23
386,1982,Huelva,ALMENDRO (EL),676,262,Pequeña,0,0,127,0,3,0,0,97,181,6
387,1982,Huelva,ALMONASTER LA REAL,1886,851,Pequeña,0,0,25,7,13,0,0,224,746,20
388,1982,Huelva,ALMONTE,8653,2760,Pequeña,0,0,703,54,94,0,0,1095,3732,215
389,1982,Huelva,ALOSNO,3735,1329,Pequeña,0,0,183,12,39,0,0,529,1620,23
390,1982,Huelva,ARACENA,4456,1719,Pequeña,0,0,93,16,137,0,0,993,1487,11
391,1982,Huelva,AROCHE,3038,1244,Pequeña,0,0,31,8,24,0,0,548,1162,21
392,1982,Huelva,ARROYOMOLINOS DE LEON,1015,263,Pequeña,0,0,25,3,3,0,0,345,371,5
393,1982,Huelva,AYAMONTE,9666,5050,Pequeña,0,0,165,46,272,0,0,1623,2426,84
394,1982,Huelva,BEAS,2951,569,Pequeña,0,0,75,4,26,0,0,644,1613,20
395,1982,Huelva,BERROCAL,381,71,Pequeña,0,0,15,2,10,0,0,174,108,1
396,1982,Huelva,BOLLULLOS DEL CONDADO,8248,2061,Pequeña,0,0,1046,39,124,0,0,1608,3305,65
397,1982,Huelva,BONARES,3387,815,Pequeña,0,0,125,10,74,0,0,844,1492,27
398,1982,Huelva,CABEZAS RUBIAS,738,383,Pequeña,0,0,9,5,15,0,0,87,237,2
399,1982,Huelva,CALA,1103,265,Pequeña,0,0,5,2,5,0,0,257,568,1
400,1982,Huelva,CALAÑAS,4303,1157,Pequeña,0,0,364,21,45,0,0,609,2098,9
401,1982,Huelva,CAMPILLO (EL),2170,644,Pequeña,0,0,163,10,27,0,0,163,1155,8
402,1982,Huelva,CAMPOFRIO,661,184,Pequeña,0,0,25,1,17,0,0,72,359,3
403,1982,Huelva,CARTAYA,5882,2441,Pequeña,0,0,78,21,645,0,0,1498,1176,23
404,1982,Huelva,CASTAÑO DEL ROBLEDO,199,44,Pequeña,0,0,0,0,1,0,0,103,51,0
405,1982,Huelva,CAÑAVERAL DE LEON,481,277,Pequeña,0,0,8,0,5,0,0,99,92,0
406,1982,Huelva,CERRO DE ANDEVALO (EL),2538,1101,Pequeña,0,0,84,8,41,0,0,423,870,11
407,1982,Huelva,CHUCENA,1434,264,Pequeña,0,0,7,4,23,0,0,530,562,44
408,1982,Huelva,CORTECONCEPCION,578,172,Pequeña,0,0,22,0,2,0,0,89,292,1
409,1982,Huelva,CORTEGANA,4183,1845,Pequeña,0,0,62,23,79,0,0,758,1400,16
410,1982,Huelva,CORTELAZOR,317,184,Pequeña,0,0,5,0,3,0,0,55,69,1
411,1982,Huelva,CUMBRES DE ENMEDIO,70,19,Pequeña,0,0,2,0,0,0,0,20,28,1
412,1982,Huelva,CUMBRES DE SAN BARTOLOME,633,209,Pequeña,0,0,10,2,3,0,0,211,198,0
413,1982,Huelva,CUMBRES MAYORES,1839,562,Pequeña,0,0,94,1,9,0,0,430,741,2
414,1982,Huelva,ENCINASOLA,2102,732,Pequeña,0,0,26,7,27,0,0,332,969,9
415,1982,Huelva,ESCACENA DEL CAMPO,1539,338,Pequeña,0,0,344,1,3,0,0,214,333,306
416,1982,Huelva,El Granado,491,158,Pequeña,0,0,127,5,8,0,0,105,87,1
417,1982,Huelva,FUENTEHERIDOS,512,214,Pequeña,0,0,9,0,16,0,0,163,109,1
418,1982,Huelva,GALAROZA,1400,558,Pequeña,0,0,20,8,28,0,0,321,448,17
419,1982,Huelva,GIBRALEON,6304,2068,Pequeña,0,0,102,13,63,0,0,1515,2442,101
420,1982,Huelva,GRANADA RIOTINTO (LA),163,46,Pequeña,0,0,2,3,10,0,0,29,72,1
421,1982,Huelva,HIGUERA DE LA SIERRA,1113,544,Pequeña,0,0,22,6,32,0,0,281,224,4
422,1982,Huelva,HINOJALES,388,180,Pequeña,0,0,11,7,5,0,0,127,58,0
423,1982,Huelva,HINOJOS,2381,598,Pequeña,0,0,53,8,69,0,0,550,1012,91
424,1982,Huelva,HUELVA,85402,37869,Pequeña,0,0,2160,218,3051,0,0,14776,26429,899
425,1982,Huelva,ISLA CRISTINA,10580,6157,Pequeña,0,0,82,24,225,0,0,1432,2582,78
426,1982,Huelva,JABUGO,1857,615,Pequeña,0,0,26,8,50,0,0,407,745,6
427,1982,Huelva,LEPE,8810,4678,Pequeña,0,0,51,31,149,0,0,1988,1863,50
428,1982,Huelva,LINARES DE LA SIERRA,261,149,Pequeña,0,0,3,0,0,0,0,73,35,1
429,1982,Huelva,LUCENA DEL PUERTO,1326,535,Pequeña,0,0,18,7,11,0,0,240,488,27
430,1982,Huelva,La Nava,328,129,Pequeña,0,0,5,1,1,0,0,90,98,4
431,1982,Huelva,La Palma del Condado,6044,1635,Pequeña,0,0,139,24,147,0,0,2422,1566,111
432,1982,Huelva,Los Marines,311,113,Pequeña,0,0,2,3,3,0,0,113,71,6
433,1982,Huelva,MANZANILLA,1811,371,Pequeña,0,0,546,0,4,0,0,469,380,41
434,1982,Huelva,MINAS DE RIOTINTO,4537,1613,Pequeña,0,0,286,13,124,0,0,595,1875,31
435,1982,Huelva,MOGUER,6383,2825,Pequeña,0,0,149,30,157,0,0,973,2156,93
436,1982,Huelva,NERVA,5860,2207,Pequeña,0,0,659,25,117,0,0,582,2238,32
437,1982,Huelva,NIEBLA,2770,1065,Pequeña,0,0,45,6,46,0,0,494,1108,6
438,1982,Huelva,PALOS DE LA FRONTERA,3565,1559,Pequeña,0,0,89,11,77,0,0,654,1169,6
439,1982,Huelva,PATERNA DEL CAMPO,2757,558,Pequeña,0,0,605,4,25,0,0,811,749,5
440,1982,Huelva,PAYMOGO,1132,484,Pequeña,0,0,10,6,10,0,0,370,252,0
441,1982,Huelva,PUEBLA DE GUZMAN,2560,1257,Pequeña,0,0,41,16,29,0,0,370,840,7
442,1982,Huelva,PUERTO MORAL,150,32,Pequeña,0,0,0,0,1,0,0,51,66,0
443,1982,Huelva,PUNTA UMBRIA,4829,2419,Pequeña,0,0,73,37,177,0,0,726,1356,41
444,1982,Huelva,ROCIANA DEL CONDADO,4165,1421,Pequeña,0,0,75,9,50,0,0,985,1542,83
445,1982,Huelva,ROSAL DE LA FRONTERA,1371,434,Pequeña,0,0,13,7,8,0,0,359,542,8
446,1982,Huelva,SAN BARTOLOME DE LA TORRE,1701,563,Pequeña,0,0,67,3,56,0,0,191,818,3
447,1982,Huelva,SAN JUAN DEL PUERTO,3281,996,Pequeña,0,0,133,12,74,0,0,677,1344,45
448,1982,Huelva,SAN SILVESTRE DE GUZMAN,564,189,Pequeña,0,0,8,1,2,0,0,123,237,4
449,1982,Huelva,SANLUCAR DE GUADIANA,321,111,Pequeña,0,0,0,3,1,0,0,165,40,1
450,1982,Huelva,SANTA ANA LA REAL,500,184,Pequeña,0,0,9,2,5,0,0,74,226,0
451,1982,Huelva,SANTA BARBARA DE CASA,1052,478,Pequeña,0,0,18,2,15,0,0,223,311,5
452,1982,Huelva,SANTA OLALLA DEL CALA,1719,610,Pequeña,0,0,18,3,28,0,0,451,604,5
453,1982,Huelva,TRIGUEROS,4866,1359,Pequeña,0,0,297,13,48,0,0,1034,2015,100
454,1982,Huelva,VALDELARCO,273,107,Pequeña,0,0,5,0,1,0,0,85,74,1
455,1982,Huelva,VALVERDE DEL CAMINO,7331,3054,Pequeña,0,0,136,26,173,0,0,935,2996,11
456,1982,Huelva,VILLABLANCA,1199,572,Pequeña,0,0,7,5,16,0,0,285,313,1
457,1982,Huelva,VILLALBA DEL ALCOR,3399,1012,Pequeña,0,0,522,3,50,0,0,795,1008,9
458,1982,Huelva,VILLAN.DE LOS CASTILLEJOS,1830,712,Pequeña,0,0,202,3,25,0,0,375,510,3
459,1982,Huelva,VILLANUEVA DE LAS CRUCES,386,82,Pequeña,0,0,2,0,2,0,0,98,202,0
460,1982,Huelva,VILLARRASA,1639,481,Pequeña,0,0,16,4,35,0,0,604,495,4
461,1982,Huelva,ZALAMEA LA REAL,3198,1218,Pequeña,0,0,297,13,58,0,0,397,1208,7
462,1982,Huelva,ZUFRE,1464,1040,Pequeña,0,0,17,1,15,0,0,151,240,0
463,1982,Jaén,ALBANCHEZ DE UBEDA,1496,460,Pequeña,0,0,40,0,26,0,0,391,556,23
464,1982,Jaén,ALCALA LA REAL,14918,4131,Pequeña,0,0,914,0,435,0,0,3578,5549,311
465,1982,Jaén,ALCAUDETE,8850,2000,Pequeña,0,0,778,0,171,0,0,2044,3650,207
466,1982,Jaén,ALDEAQUEMADA,488,68,Pequeña,0,0,4,0,10,0,0,177,223,6
467,1982,Jaén,ANDUJAR,24402,6746,Pequeña,0,0,969,0,1058,0,0,6491,8897,241
468,1982,Jaén,ARJONA,4272,1015,Pequeña,0,0,69,0,106,0,0,1045,2017,20
469,1982,Jaén,ARJONILLA,2926,657,Pequeña,0,0,178,0,46,0,0,817,1140,88
470,1982,Jaén,ARQUILLOS,1286,264,Pequeña,0,0,161,0,12,0,0,243,591,15
471,1982,Jaén,BAEZA,9856,2745,Pequeña,0,0,442,0,210,0,0,2747,3561,151
472,1982,Jaén,BAILEN,10567,2849,Pequeña,0,0,313,0,239,0,0,2178,4870,118
473,1982,Jaén,BAÑOS DE LA ENCINA,2238,679,Pequeña,0,0,133,0,27,0,0,207,1179,13
474,1982,Jaén,BEAS DE SEGURA,6519,2150,Pequeña,0,0,280,0,115,0,0,1613,2273,88
475,1982,Jaén,BEDMAR Y GARCIEZ,3115,1348,Pequeña,0,0,51,0,61,0,0,475,1146,34
476,1982,Jaén,BEGIJAR,2238,358,Pequeña,0,0,764,0,26,0,0,435,613,42
477,1982,Jaén,BELMEZ DE LA MORALEDA,1372,409,Pequeña,0,0,42,0,34,0,0,470,404,13
478,1982,Jaén,BENATAE,614,251,Pequeña,0,0,45,0,3,0,0,131,182,2
479,1982,Jaén,CABRA DEL SANTO CRISTO,1961,508,Pequeña,0,0,47,0,19,0,0,424,912,51
480,1982,Jaén,CAMBIL,2969,1110,Pequeña,0,0,117,0,23,0,0,496,1211,12
481,1982,Jaén,CAMPILLO DE ARENAS,2731,446,Pequeña,0,0,431,0,34,0,0,583,1215,22
482,1982,Jaén,CANENA,1407,62,Pequeña,0,0,336,0,8,0,0,403,593,5
483,1982,Jaén,CARBONEROS,643,172,Pequeña,0,0,78,0,1,0,0,133,258,1
484,1982,Jaén,CARCHELES,1264,181,Pequeña,0,0,40,0,43,0,0,559,431,10
485,1982,Jaén,CAROLINA (LA),10252,2658,Pequeña,0,0,146,0,405,0,0,2372,4559,112
486,1982,Jaén,CASTELLAR,2753,966,Pequeña,0,0,29,0,54,0,0,665,946,93
487,1982,Jaén,CASTILLO DE LOCUBIN,4828,1613,Pequeña,0,0,127,0,87,0,0,1352,1476,173
488,1982,Jaén,CAZALILLA,673,142,Pequeña,0,0,12,0,1,0,0,245,264,9
489,1982,Jaén,CAZORLA,7343,2839,Pequeña,0,0,293,0,153,0,0,1510,2491,57
490,1982,Jaén,CHICLANA DE SEGURA,1436,586,Pequeña,0,0,22,0,4,0,0,246,419,159
491,1982,Jaén,CHILLUEVAR,1528,496,Pequeña,0,0,6,0,15,0,0,391,605,15
492,1982,Jaén,ESCAÑUELA,761,157,Pequeña,0,0,39,0,14,0,0,223,324,4
493,1982,Jaén,ESPELUY,761,307,Pequeña,0,0,66,0,16,0,0,111,258,3
494,1982,Jaén,FRAILES,1577,462,Pequeña,0,0,26,0,13,0,0,558,513,5
495,1982,Jaén,FUENSANTA DE MARTOS,2755,578,Pequeña,0,0,75,0,37,0,0,999,1030,36
496,1982,Jaén,FUERTE DEL REY,860,120,Pequeña,0,0,35,0,4,0,0,294,401,6
497,1982,Jaén,GENAVE,673,154,Pequeña,0,0,38,0,8,0,0,140,327,6
498,1982,Jaén,GUARDIA DE JAEN (LA),1308,283,Pequeña,0,0,36,0,28,0,0,439,513,9
499,1982,Jaén,GUARROMAN,2155,590,Pequeña,0,0,119,0,13,0,0,539,879,15
500,1982,Jaén,HIGUERA DE ARJONA,1410,199,Pequeña,0,0,277,0,18,0,0,396,507,13
501,1982,Jaén,HIGUERA DE CALATRAVA,521,74,Pequeña,0,0,3,0,11,0,0,280,149,4
502,1982,Jaén,HINOJARES,559,208,Pequeña,0,0,1,0,2,0,0,161,187,0
503,1982,Jaén,HORNOS DE SEGURA,706,224,Pequeña,0,0,4,0,29,0,0,304,143,2
504,1982,Jaén,HUELMA,4063,687,Pequeña,0,0,711,0,57,0,0,1088,1499,21
505,1982,Jaén,HUESA,1970,510,Pequeña,0,0,405,0,32,0,0,479,524,20
506,1982,Jaén,IBROS,2220,285,Pequeña,0,0,132,0,63,0,0,522,1208,10
507,1982,Jaén,IRUELA (LA),1696,641,Pequeña,0,0,64,0,31,0,0,383,571,6
508,1982,Jaén,IZNATORAF,1333,604,Pequeña,0,0,9,0,13,0,0,441,250,16
509,1982,Jaén,JABALQUINTO,1960,449,Pequeña,0,0,391,0,5,0,0,359,753,3
510,1982,Jaén,JAEN,65523,16892,Pequeña,0,0,2406,0,2828,0,0,20088,21838,1471
511,1982,Jaén,JAMILENA,2234,559,Pequeña,0,0,15,0,47,0,0,738,832,43
512,1982,Jaén,JIMENA,1478,426,Pequeña,0,0,33,0,25,0,0,417,563,14
513,1982,Jaén,JODAR,7283,1139,Pequeña,0,0,2047,0,125,0,0,1694,2112,166
514,1982,Jaén,LARVA,541,183,Pequeña,0,0,7,0,5,0,0,119,224,3
515,1982,Jaén,LINARES,36459,8039,Pequeña,0,0,3375,0,1538,0,0,6805,16111,591
516,1982,Jaén,LOPERA,2846,438,Pequeña,0,0,840,0,14,0,0,561,980,13
517,1982,Jaén,LUPION,932,170,Pequeña,0,0,218,0,10,0,0,209,313,12
518,1982,Jaén,La Puerta de Segura,2337,722,Pequeña,0,0,19,0,120,0,0,614,852,10
519,1982,Jaén,Los Villares,2883,660,Pequeña,0,0,68,0,89,0,0,1046,959,61
520,1982,Jaén,MANCHA REAL,5639,1047,Pequeña,0,0,669,0,66,0,0,1334,2461,62
521,1982,Jaén,MARMOLEJO,5054,1242,Pequeña,0,0,268,0,134,0,0,1031,2250,129
522,1982,Jaén,MARTOS,15486,4145,Pequeña,0,0,862,0,282,0,0,3212,6623,362
523,1982,Jaén,MENGIBAR,5346,1577,Pequeña,0,0,210,0,53,0,0,1575,1865,66
524,1982,Jaén,MONTIZON,1448,261,Pequeña,0,0,57,0,3,0,0,459,648,20
525,1982,Jaén,NAVAS DE SAN JUAN,3862,804,Pequeña,0,0,339,0,36,0,0,690,1899,94
526,1982,Jaén,NOALEJO,1573,326,Pequeña,0,0,37,0,2,0,0,725,457,26
527,1982,Jaén,ORCERA,2021,818,Pequeña,0,0,44,0,48,0,0,665,436,10
528,1982,Jaén,PEAL DE BECERRO,4335,1277,Pequeña,0,0,240,0,48,0,0,1110,1579,81
529,1982,Jaén,PEGALAJAR,2222,312,Pequeña,0,0,325,0,52,0,0,625,884,24
530,1982,Jaén,PORCUNA,5461,1243,Pequeña,0,0,228,0,158,0,0,1346,2222,264
531,1982,Jaén,POZO ALCON,4179,2032,Pequeña,0,0,183,0,276,0,0,666,1009,13
532,1982,Jaén,PUENTE DE GENAVE,1483,463,Pequeña,0,0,10,0,25,0,0,507,462,16
533,1982,Jaén,QUESADA,5399,1785,Pequeña,0,0,224,0,91,0,0,1062,2183,54
534,1982,Jaén,RUS,2378,313,Pequeña,0,0,77,0,146,0,0,726,1064,52
535,1982,Jaén,SABIOTE,3412,700,Pequeña,0,0,160,0,58,0,0,986,1438,70
536,1982,Jaén,SANTA ELENA,750,185,Pequeña,0,0,40,0,9,0,0,162,353,1
537,1982,Jaén,SANTIAGO DE CALATRAVA,906,202,Pequeña,0,0,25,0,13,0,0,317,331,18
538,1982,Jaén,SANTIAGO-PONTONES,4473,2328,Pequeña,0,0,41,0,77,0,0,1001,998,28
539,1982,Jaén,SANTISTEBAN DEL PUERTO,3606,905,Pequeña,0,0,110,0,29,0,0,880,1642,40
540,1982,Jaén,SANTO TOME,1946,712,Pequeña,0,0,38,0,17,0,0,392,780,7
541,1982,Jaén,SEGURA DE LA SIERRA,1991,1051,Pequeña,0,0,29,0,56,0,0,406,438,11
542,1982,Jaén,SILES,2175,750,Pequeña,0,0,44,0,64,0,0,555,736,26
543,1982,Jaén,SORIHUELA DEL GUADALIMAR,1174,482,Pequeña,0,0,22,0,8,0,0,179,426,57
544,1982,Jaén,TORREBLASCOPEDRO,2245,346,Pequeña,0,0,96,0,11,0,0,492,1202,98
545,1982,Jaén,TORREDELCAMPO,7543,1237,Pequeña,0,0,1284,0,74,0,0,1016,3903,29
546,1982,Jaén,TORREDONJIMENO,9764,1546,Pequeña,0,0,3556,0,107,0,0,1788,2472,295
547,1982,Jaén,TORREPEROGIL,5653,1089,Pequeña,0,0,947,0,37,0,0,884,2596,100
548,1982,Jaén,TORRES,1699,375,Pequeña,0,0,105,0,26,0,0,570,590,33
